Position,Frequency,Percentage,Entropy,H-score,5-dist,cluster_477,cluster_28
14950,1,4.45795700746262e-06,0.0,0.0,2001,N,N
14949,9,4.012161306716358e-05,0.0,0.0,2001,N,N
14948,2,8.91591401492524e-06,0.0,0.0,2001,N,N
14947,0,0.0,0.0,0.0,2001,N,N
14946,2,8.91591401492524e-06,1.0,0.0012857214094898,2001,N,N
14945,0,0.0,0.0,0.0,2001,N,N
12952,73,0.0003254308615447,0.0,0.0,2001,N,N
12951,0,0.0,0.0,0.0,2001,N,N
12950,0,0.0,0.0,0.0,2001,N,N
12905,3,1.337387102238786e-05,0.0,0.0,2001,N,N
12885,285,0.0012705177471268,0.0,0.0,2001,N,N
12886,30,0.0001337387102238,1.1092271387984602,0.021244699199094,2001,N,N
12887,0,0.0,0.0,0.0,2001,N,N
12888,0,0.0,0.0,0.0,2001,N,N
12889,49,0.0002184398933656,0.1437261699393817,0.0045223221074178,2001,N,N
12890,55,0.0002451876354104,0.4394969869215133,0.0154632039264,2001,N,N
12891,0,0.0,0.0,0.0,2001,N,N
12892,50,0.0002228978503731,0.3825426691977456,0.0122494130150836,2001,N,N
12893,0,0.0,0.0,0.0,2001,N,N
12894,0,0.0,0.0,0.0,2001,N,N
12895,7,3.120569905223834e-05,0.0,0.0,2001,N,N
12896,53,0.0002362717213955,0.4472474382649223,0.0151652491293515,2001,N,N
12897,59,0.0002630194634402,0.3576467062456333,0.0135077170841047,2001,N,N
12898,7,3.120569905223834e-05,0.0,0.0,2001,N,N
12899,4,1.783182802985048e-05,0.0,0.0,2001,N,N
12900,0,0.0,0.0,0.0,2001,N,N
12901,3,1.337387102238786e-05,0.0,0.0,2001,N,N
12902,0,0.0,0.0,0.0,2001,N,N
12903,0,0.0,0.0,0.0,2001,N,N
12884,10,4.45795700746262e-05,0.0,0.0,2001,N,N
12883,25,0.0001114489251865,0.0,0.0,2001,N,N
12882,2,8.91591401492524e-06,0.0,0.0,2001,N,N
12871,7,3.120569905223834e-05,0.8631205685666311,0.0038805716433381,2001,N,N
12863,3,1.337387102238786e-05,0.9182958340544894,0.0017707112141762,2001,N,N
12864,1,4.45795700746262e-06,0.0,0.0,2001,N,N
12865,66,0.0002942251624925,0.0,0.0,2001,N,N
12866,10,4.45795700746262e-05,0.0,0.0,2001,N,N
12867,2,8.91591401492524e-06,0.0,0.0,2001,N,N
12868,12,5.349548408955144e-05,0.0,0.0,2001,N,N
12869,2,8.91591401492524e-06,0.0,0.0,2001,N,N
12870,40,0.0001783182802985,0.7219280948873623,0.0184537157956283,2001,N,N
12872,241,0.0010743676387984,0.0,0.0,2001,N,N
12881,10,4.45795700746262e-05,0.0,0.0,2001,N,N
12873,0,0.0,0.0,0.0,2001,N,N
12874,2,8.91591401492524e-06,0.0,0.0,2001,N,N
12875,2,8.91591401492524e-06,0.0,0.0,2001,N,N
12876,54,0.0002407296784029,0.3605598643755745,0.0124681940991563,2001,N,N
12877,9,4.012161306716358e-05,1.3516441151533922,0.007802617937446,2001,N,N
12878,712,0.0031740653893133,0.0278550570642185,0.0126993535936598,2001,N,N
12879,9,4.012161306716358e-05,0.5032583347756457,0.0029100859440006,2001,N,N
12880,14349,0.0639672251000811,0.0036939595825259,0.0336932558309619,2001,N,N
12904,14,6.241139810447668e-05,0.0,0.0,2001,N,N
12906,1,4.45795700746262e-06,0.0,0.0,2001,N,N
12949,47,0.0002095239793507,0.0,0.0,2001,N,N
12907,8,3.566365605970096e-05,0.0,0.0,2001,N,N
12930,0,0.0,0.0,0.0,2001,N,N
12931,0,0.0,0.0,0.0,2001,N,N
12932,30,0.0001337387102238,0.0,0.0,2001,N,N
12933,305,0.001359676887276,0.1751153377688472,0.0339480420297996,2001,N,N
12934,13,5.7953441097014063e-05,0.0,0.0,2001,N,N
12935,0,0.0,0.0,0.0,2001,N,N
12936,37,0.0001649444092761,0.0,0.0,2001,N,N
12937,9,4.012161306716358e-05,0.5032583347756457,0.0029100859440006,2001,N,N
12938,18,8.024322613432716e-05,0.5032583347756457,0.0058143137162888,2001,N,N
12939,0,0.0,0.0,0.0,2001,N,N
12940,29,0.0001292807532164,0.2163969324512646,0.0040304424982566,2001,N,N
12941,0,0.0,0.0,0.0,2001,N,N
12942,5,2.22897850373131e-05,0.9709505944546688,0.0031189471672881,2001,N,N
12943,2,8.91591401492524e-06,1.0,0.0012857214094898,2001,N,N
12944,1,4.45795700746262e-06,0.0,0.0,2001,N,N
12945,3,1.337387102238786e-05,0.0,0.0,2001,N,N
12946,3081,0.0137349655399923,0.0,0.0,2001,N,N
12947,10,4.45795700746262e-05,0.0,0.0,2001,N,N
12948,0,0.0,0.0,0.0,2001,N,N
12929,4,1.783182802985048e-05,1.0,0.0025702980117254,2001,N,N
12928,9,4.012161306716358e-05,0.5032583347756457,0.0029100859440006,2001,N,N
12927,33,0.0001471125812462,0.0,0.0,2001,N,N
12916,5,2.22897850373131e-05,0.0,0.0,2001,N,N
12908,2,8.91591401492524e-06,0.0,0.0,2001,N,N
12909,0,0.0,0.0,0.0,2001,N,N
12910,10,4.45795700746262e-05,0.0,0.0,2001,N,N
12911,238,0.0010609937677761,0.2321833410928973,0.0351093850140683,2001,N,N
12912,0,0.0,0.0,0.0,2001,N,N
12913,5,2.22897850373131e-05,0.7219280948873623,0.0023196644747125,2001,N,N
12914,7,3.120569905223834e-05,0.0,0.0,2001,N,N
12915,76,0.0003388047325671,0.1010669636121241,0.0049316327634321,2001,N,N
12917,10,4.45795700746262e-05,0.0,0.0,2001,N,N
12926,0,0.0,0.0,0.0,2001,N,N
12918,3,1.337387102238786e-05,0.0,0.0,2001,N,N
12919,86,0.0003833843026417,0.2183210302374673,0.0120252248096527,2001,N,N
12920,2,8.91591401492524e-06,0.0,0.0,2001,N,N
12921,5,2.22897850373131e-05,0.0,0.0,2001,N,N
12922,2,8.91591401492524e-06,0.0,0.0,2001,N,N
12923,39,0.000173860323291,0.0,0.0,2001,N,N
12924,188,0.0008380959174029,0.0849955598367126,0.0102405253843619,2001,N,N
12925,2,8.91591401492524e-06,0.0,0.0,2001,N,N
13535,11,4.903752708208882e-05,0.0,0.0,2001,N,N
13537,0,0.0,0.0,0.0,2001,N,N
12676,194,0.0008648436594477,0.1151510192129447,0.0142963882280265,2001,N,N
14116,18,8.024322613432716e-05,0.0,0.0,2001,Y,N
14118,235,0.0010476198967537,0.6071716548713029,0.088967226316564,2001,Y,N
14119,227,0.001011956240694,0.1135638945997109,0.0164851508199842,2001,Y,N
14120,4632,0.0206492568585668,0.0,0.0,2001,Y,N
14121,31,0.0001381966672313,1.0942658959797504,0.0216536789231003,2001,Y,N
14122,77,0.0003432626895746,0.97933992595678,0.0477018231028141,2001,Y,N
14123,40,0.0001783182802985,1.4513341775402913,0.0368619025005722,2001,Y,N
14124,0,0.0,0.0,0.0,2001,Y,N
14125,19,8.470118314178978e-05,0.0,0.0,2001,Y,N
14126,115,0.0005126650558582,0.6542801834464778,0.0475979361219018,2001,Y,N
14127,2,8.91591401492524e-06,0.0,0.0,2001,N,N
14128,2,8.91591401492524e-06,0.0,0.0,2001,N,N
14129,0,0.0,0.0,0.0,2001,N,N
14130,11,4.903752708208882e-05,0.8453509366224364,0.0059681747185675,2001,N,N
14131,24,0.0001069909681791,0.2498822928331854,0.0038519198162242,2001,N,N
14132,0,0.0,0.0,0.0,2001,N,N
14133,35,0.0001560284952611,0.3159971329784247,0.0070956659172458,2001,N,N
14134,32,0.0001426546242388,0.5349547231656377,0.0109679517766517,2001,N,N
14135,0,0.0,0.0,0.0,2001,N,N
14136,17,7.578526912686455e-05,0.672294817075638,0.007331875381836,2001,N,N
14117,109,0.0004859173138134,0.0752682675874345,0.0052669093406378,2001,Y,N
14115,159,0.0007088151641865,0.1694912394509791,0.0172289574125971,2001,Y,N
14215,7,3.120569905223834e-05,0.0,0.0,2001,N,N
14114,36,0.0001604864522686,0.5032583347756457,0.0116052887573561,2001,Y,N
14095,1,4.45795700746262e-06,0.0,0.0,2001,N,N
14096,0,0.0,0.0,0.0,2001,N,N
14097,45,0.0002006080653358,0.0,0.0,2001,N,N
14098,9,4.012161306716358e-05,0.0,0.0,2001,N,N
14099,0,0.0,0.0,0.0,2001,N,N
14100,26,0.000115906882194,0.3912435636292556,0.0065275184630193,2001,N,N
14101,0,0.0,0.0,0.0,2001,N,N
14102,0,0.0,0.0,0.0,2001,N,N
14103,192,0.0008559277454328,0.0,0.0,2001,N,N
14104,4,1.783182802985048e-05,0.0,0.0,2001,N,N
14105,2,8.91591401492524e-06,0.0,0.0,2001,N,N
14106,29,0.0001292807532164,0.0,0.0,2001,N,N
14107,19,8.470118314178978e-05,0.9494520153879484,0.0115557082370821,2001,N,N
14108,0,0.0,0.0,0.0,2001,N,N
14109,25,0.0001114489251865,0.0,0.0,2001,N,N
14110,30,0.0001337387102238,0.0,0.0,2001,N,N
14111,4,1.783182802985048e-05,0.0,0.0,2001,N,N
14112,10,4.45795700746262e-05,0.9709505944546688,0.0062311660588194,2001,N,N
14113,15,6.68693551119393e-05,0.0,0.0,2001,N,N
14137,59,0.0002630194634402,0.1239498677110075,0.004695712804911,2001,N,N
14138,1,4.45795700746262e-06,0.0,0.0,2001,N,N
14139,11,4.903752708208882e-05,0.4394969869215133,0.0031059283244247,2001,N,N
14140,12,5.349548408955144e-05,0.6500224216483541,0.0050080193480452,2001,N,N
14195,90,0.0004012161306716,0.819965310218763,0.0466982554444111,2001,Y,N
14196,22,9.807505416417764e-05,0.9940302114769566,0.0139966553860523,2001,Y,N
14197,2,8.91591401492524e-06,1.0,0.0012857214094898,2001,Y,N
14198,8,3.566365605970096e-05,0.0,0.0,2001,Y,N
14199,44,0.0001961501083283,1.196175413054936,0.0334589384216344,2001,Y,N
14200,0,0.0,0.0,0.0,2001,Y,N
14201,0,0.0,0.0,0.0,2001,Y,N
14202,68,0.0003031410765074,1.0,0.043084233006805,2001,Y,N
14203,4,1.783182802985048e-05,0.0,0.0,2001,N,N
14204,3,1.337387102238786e-05,0.0,0.0,2001,N,N
14205,21,9.3617097156715e-05,0.2761954276479391,0.0037255065294854,2001,N,N
14206,43,0.0001916921513208,0.0,0.0,2001,N,N
14207,6,2.674774204477572e-05,0.0,0.0,2001,N,N
14208,22,9.807505416417764e-05,0.0,0.0,2001,N,N
14209,1262,0.0056259417434178,0.1073576184694531,0.0846069028601271,2001,Y,N
14210,6,2.674774204477572e-05,0.0,0.0,2001,Y,N
14211,20,8.91591401492524e-05,0.7219280948873623,0.0092563632069321,2001,Y,N
14212,19,8.470118314178978e-05,0.6292492238560347,0.0076688794606708,2001,Y,N
14213,61,0.0002719353774552,0.3491843735073079,0.0136345631418277,2001,Y,N
14194,2,8.91591401492524e-06,0.0,0.0,2001,N,N
14193,3,1.337387102238786e-05,0.0,0.0,2001,N,N
14192,0,0.0,0.0,0.0,2001,N,N
14149,0,0.0,0.0,0.0,2001,N,N
14141,1,4.45795700746262e-06,0.0,0.0,2001,N,N
14142,17,7.578526912686455e-05,0.0,0.0,2001,N,N
14143,6,2.674774204477572e-05,0.0,0.0,2001,N,N
14144,0,0.0,0.0,0.0,2001,N,N
14145,106,0.000472543442791,0.0,0.0,2001,N,N
14146,1,4.45795700746262e-06,0.0,0.0,2001,N,N
14147,0,0.0,0.0,0.0,2001,N,N
14148,13,5.7953441097014063e-05,0.0,0.0,2001,N,N
14150,0,0.0,0.0,0.0,2001,N,N
14191,9,4.012161306716358e-05,0.0,0.0,2001,N,N
14151,8,3.566365605970096e-05,0.0,0.0,2001,N,N
14152,1,4.45795700746262e-06,0.0,0.0,2001,N,N
14153,3,1.337387102238786e-05,0.9182958340544894,0.0017707112141762,2001,N,N
14154,10,4.45795700746262e-05,0.0,0.0,2001,N,N
14155,28,0.0001248227962089,0.4912373418243331,0.0088192512026792,2001,N,N
14156,0,0.0,0.0,0.0,2001,N,N
14157,18,8.024322613432716e-05,0.3095434291503252,0.0035790329757181,2001,N,N
14190,56,0.0002496455924179,0.8807785499683393,0.0313786070076117,2001,Y,N
14094,25,0.0001114489251865,0.0,0.0,2001,N,N
14093,0,0.0,0.0,0.0,2001,N,N
14092,0,0.0,0.0,0.0,2001,N,N
14036,4,1.783182802985048e-05,0.8112781244591328,0.0020855769742597,2001,N,N
14012,6,2.674774204477572e-05,0.9182958340544894,0.0035392517859595,2001,N,N
14013,8,3.566365605970096e-05,0.954434002924965,0.0049023940016634,2001,N,N
14014,2229,0.0099367861696341,0.0,0.0,2001,N,N
14015,0,0.0,0.0,0.0,2001,N,N
14016,74,0.0003298888185522,0.0,0.0,2001,N,N
14017,1,4.45795700746262e-06,0.0,0.0,2001,N,N
14018,1,4.45795700746262e-06,0.0,0.0,2001,N,N
14019,8,3.566365605970096e-05,0.0,0.0,2001,N,N
14020,43,0.0001916921513208,0.2713895875081111,0.0074859137975897,2001,N,N
14021,9,4.012161306716358e-05,0.0,0.0,2001,N,N
14022,18,8.024322613432716e-05,0.3095434291503252,0.0035790329757181,2001,N,N
14754,7,3.120569905223834e-05,0.0,0.0,2001,N,N
14753,5,2.22897850373131e-05,0.0,0.0,2001,N,N
14752,1,4.45795700746262e-06,0.0,0.0,2001,N,N
14751,10,4.45795700746262e-05,0.7219280948873623,0.0046356052195483,2001,N,N
14750,3,1.337387102238786e-05,0.9182958340544894,0.0017707112141762,2001,N,N
14749,6,2.674774204477572e-05,0.0,0.0,2001,N,N
14748,45,0.0002006080653358,0.5216390476776428,0.015018637352704,2001,N,N
14034,29,0.0001292807532164,0.5787946246321198,0.0107550664328466,2001,Y,N
14011,6,2.674774204477572e-05,0.0,0.0,2001,N,N
14010,33,0.0001471125812462,0.0,0.0,2001,N,N
14757,45,0.0002006080653358,0.0,0.0,2001,N,N
14790,270,0.0012036483920149,0.0630678080038567,0.0109103506694465,2001,N,N
13958,30,0.0001337387102238,0.9709505944546688,0.0186133354042217,2001,N,N
13959,31,0.0001381966672313,0.3451173149449529,0.0068644421026375,2001,N,N
13960,48,0.0002139819363582,0.6962122601251458,0.0213342918059399,2001,N,N
13961,0,0.0,0.0,0.0,2001,N,N
13962,51,0.0002273558073805,0.0,0.0,2001,N,N
13963,11,4.903752708208882e-05,0.4394969869215133,0.0031059283244247,2001,N,N
13964,0,0.0,0.0,0.0,2001,N,N
14791,15,6.68693551119393e-05,1.3382689280764646,0.0128531342196301,2001,N,N
14789,3,1.337387102238786e-05,0.0,0.0,2001,N,N
14758,2,8.91591401492524e-06,1.0,0.0012857214094898,2001,N,N
14788,7,3.120569905223834e-05,0.0,0.0,2001,N,N
14787,27,0.0001203648392014,0.975119064940866,0.016834318717007,2001,N,N
14786,112,0.0004992911848358,0.1470909177030276,0.0105566080762086,2001,N,N
14785,21,9.3617097156715e-05,0.998363672593813,0.0134213683628318,2001,N,N
14784,9,4.012161306716358e-05,0.5032583347756457,0.0029100859440006,2001,N,N
14761,2,8.91591401492524e-06,1.0,0.0012857214094898,2001,N,N
14760,39,0.000173860323291,0.3912435636292556,0.0097802357628727,2001,N,N
14759,1,4.45795700746262e-06,0.0,0.0,2001,N,N
14035,35,0.0001560284952611,0.9517626756348312,0.0212668037572499,2001,N,N
14037,6,2.674774204477572e-05,0.6500224216483541,0.0025061827116783,2001,N,N
14091,31,0.0001381966672313,0.0,0.0,2001,N,N
14038,0,0.0,0.0,0.0,2001,N,N
14062,0,0.0,0.0,0.0,2001,N,N
14063,0,0.0,0.0,0.0,2001,N,N
14064,38,0.0001694023662835,0.0,0.0,2001,N,N
14065,0,0.0,0.0,0.0,2001,N,N
14066,0,0.0,0.0,0.0,2001,N,N
14067,23,0.0001025330111716,0.0,0.0,2001,N,N
14068,0,0.0,0.0,0.0,2001,N,N
14069,0,0.0,0.0,0.0,2001,N,N
14070,20,8.91591401492524e-05,0.0,0.0,2001,N,N
14071,0,0.0,0.0,0.0,2001,N,N
14072,0,0.0,0.0,0.0,2001,N,N
14073,17,7.578526912686455e-05,0.0,0.0,2001,N,N
14084,1,4.45795700746262e-06,0.0,0.0,2001,N,N
14085,70,0.0003120569905223,0.4220005168831531,0.0188745859001084,2001,N,N
14086,0,0.0,0.0,0.0,2001,N,N
14087,18,8.024322613432716e-05,0.0,0.0,2001,N,N
14088,18,8.024322613432716e-05,0.0,0.0,2001,N,N
14089,0,0.0,0.0,0.0,2001,N,N
14090,2,8.91591401492524e-06,0.0,0.0,2001,N,N
14061,3,1.337387102238786e-05,0.0,0.0,2001,N,N
14060,0,0.0,0.0,0.0,2001,N,N
14059,25,0.0001114489251865,0.0,0.0,2001,N,N
14047,1,4.45795700746262e-06,0.0,0.0,2001,N,N
14039,0,0.0,0.0,0.0,2001,N,N
14040,11,4.903752708208882e-05,0.0,0.0,2001,N,N
14041,106,0.000472543442791,0.3083038530732815,0.0208665532393535,2001,N,N
14042,2,8.91591401492524e-06,0.0,0.0,2001,N,N
14043,1,4.45795700746262e-06,0.0,0.0,2001,N,N
14044,5,2.22897850373131e-05,0.0,0.0,2001,N,N
14045,3,1.337387102238786e-05,0.0,0.0,2001,N,N
14046,47,0.0002095239793507,0.7467366074830679,0.0223975332028039,2001,N,N
14048,0,0.0,0.0,0.0,2001,N,N
14058,13,5.7953441097014063e-05,0.3912435636292556,0.0032674509733306,2001,N,N
14049,1,4.45795700746262e-06,0.0,0.0,2001,N,N
14050,17,7.578526912686455e-05,0.0,0.0,2001,N,N
14051,0,0.0,0.0,0.0,2001,N,N
14052,3,1.337387102238786e-05,0.0,0.0,2001,N,N
14747,46,0.0002050660223432,0.8928133248665445,0.0261747929153161,2001,N,N
14746,2,8.91591401492524e-06,1.0,0.0012857214094898,2001,N,N
14745,33,0.0001471125812462,0.6840384356390417,0.0144453743197169,2001,N,N
14057,0,0.0,0.0,0.0,2001,N,N
14214,38,0.0001694023662835,0.4854607607459134,0.0118159447822006,2001,Y,N
14216,33,0.0001471125812462,0.9182958340544894,0.0193593086557605,2001,Y,N
13956,1,4.45795700746262e-06,0.0,0.0,2001,N,N
14345,10,4.45795700746262e-05,0.4689955935892811,0.0030131834188819,2001,N,N
14347,18,8.024322613432716e-05,0.6500224216483541,0.0075055249564284,2001,N,N
14348,106,0.000472543442791,0.3138129641688651,0.0212366886534576,2001,N,N
14349,34,0.0001515705382537,0.6024308020404453,0.0131135783560023,2001,N,N
14350,35,0.0001560284952611,0.0,0.0,2001,N,N
14351,5,2.22897850373131e-05,0.0,0.0,2001,N,N
14352,42,0.0001872341943134,0.1623261801753929,0.0043781348356423,2001,N,N
14353,0,0.0,0.0,0.0,2001,N,N
14354,1,4.45795700746262e-06,0.0,0.0,2001,N,N
14355,21,9.3617097156715e-05,0.0,0.0,2001,N,N
14356,0,0.0,0.0,0.0,2001,N,N
14357,2,8.91591401492524e-06,0.0,0.0,2001,N,N
14358,85,0.0003789263456343,0.0,0.0,2001,N,N
14359,18,8.024322613432716e-05,0.0,0.0,2001,N,N
14360,10,4.45795700746262e-05,0.7219280948873623,0.0046356052195483,2001,N,N
14361,87,0.0003878422596492,0.5307227247844591,0.0293944630813223,2001,N,N
14362,181,0.0008068902183507,0.2022770203419659,0.0233569015543134,2001,N,N
14363,0,0.0,0.0,0.0,2001,N,N
14364,4,1.783182802985048e-05,0.8112781244591328,0.0020855769742597,2001,N,N
14365,0,0.0,0.0,0.0,2001,N,N
14346,28,0.0001248227962089,0.74959525725948,0.0134360428656319,2001,N,N
14344,5,2.22897850373131e-05,0.9709505944546688,0.0031189471672881,2001,N,N
14217,8,3.566365605970096e-05,1.5,0.0076971970039879,2001,Y,N
14343,38,0.0001694023662835,0.0,0.0,2001,N,N
14324,0,0.0,0.0,0.0,2001,N,N
14325,22,9.807505416417764e-05,0.0,0.0,2001,N,N
14326,0,0.0,0.0,0.0,2001,N,N
14327,0,0.0,0.0,0.0,2001,N,N
14328,5,2.22897850373131e-05,0.9709505944546688,0.0031189471672881,2001,N,N
14329,0,0.0,0.0,0.0,2001,N,N
14330,5,2.22897850373131e-05,0.0,0.0,2001,N,N
14331,9,4.012161306716358e-05,0.5032583347756457,0.0029100859440006,2001,N,N
14332,2,8.91591401492524e-06,0.0,0.0,2001,N,N
14333,0,0.0,0.0,0.0,2001,N,N
14334,0,0.0,0.0,0.0,2001,N,N
14335,61,0.0002719353774552,0.3491843735073079,0.0136345631418277,2001,N,N
14336,2,8.91591401492524e-06,0.0,0.0,2001,N,N
14337,5,2.22897850373131e-05,0.9709505944546688,0.0031189471672881,2001,N,N
14338,9,4.012161306716358e-05,0.0,0.0,2001,N,N
14339,2,8.91591401492524e-06,0.0,0.0,2001,N,N
14340,165,0.0007355629062313,0.0,0.0,2001,N,N
14341,0,0.0,0.0,0.0,2001,N,N
14342,0,0.0,0.0,0.0,2001,N,N
14366,0,0.0,0.0,0.0,2001,N,N
14367,3,1.337387102238786e-05,0.0,0.0,2001,N,N
14368,0,0.0,0.0,0.0,2001,N,N
14369,1,4.45795700746262e-06,0.0,0.0,2001,N,N
14607,8,3.566365605970096e-05,1.061278124459133,0.0054501571583189,2001,N,N
14606,3,1.337387102238786e-05,0.0,0.0,2001,N,N
14605,27,0.0001203648392014,0.9509560484549724,0.0164195365046476,2001,N,N
14604,19,8.470118314178978e-05,0.0,0.0,2001,N,N
14603,0,0.0,0.0,0.0,2001,N,N
14602,13,5.7953441097014063e-05,0.0,0.0,2001,N,N
14601,31,0.0001381966672313,0.3451173149449529,0.0068644421026375,2001,N,N
14600,1,4.45795700746262e-06,0.0,0.0,2001,N,N
14599,868,0.0038695066824775,0.0332377457100338,0.018436723487082,2001,N,N
14598,21,9.3617097156715e-05,0.2761954276479391,0.0037255065294854,2001,N,N
14597,39,0.000173860323291,0.5524951143251111,0.013791957605011,2001,N,N
14596,1,4.45795700746262e-06,0.0,0.0,2001,N,N
14595,4,1.783182802985048e-05,0.0,0.0,2001,N,N
14594,1,4.45795700746262e-06,0.0,0.0,2001,N,N
14593,23,0.0001025330111716,0.4262286569981448,0.0062912020320127,2001,N,N
14587,23,0.0001025330111716,0.2580186686648155,0.0038116721648079,2001,N,N
14532,3,1.337387102238786e-05,0.0,0.0,2001,N,N
14533,13,5.7953441097014063e-05,0.0,0.0,2001,N,N
14534,2,8.91591401492524e-06,0.0,0.0,2001,N,N
14608,0,0.0,0.0,0.0,2001,N,N
14609,0,0.0,0.0,0.0,2001,N,N
14610,41,0.0001827762373059,0.0,0.0,2001,N,N
14621,94,0.0004190479587014,0.20390587550482,0.0122749331873902,2001,N,N
14370,1,4.45795700746262e-06,0.0,0.0,2001,N,N
14371,196,0.0008737595734626,0.3712323266408757,0.046053442601452,2001,N,N
14372,9,4.012161306716358e-05,0.0,0.0,2001,N,N
14373,24,0.0001069909681791,0.5435644431995964,0.0083659043322598,2001,N,N
14374,0,0.0,0.0,0.0,2001,N,N
14624,0,0.0,0.0,0.0,2001,N,N
14623,0,0.0,0.0,0.0,2001,N,N
14622,66,0.0002942251624925,0.9973487979180448,0.0417259185142574,2001,N,N
14620,2,8.91591401492524e-06,0.0,0.0,2001,N,N
14611,8,3.566365605970096e-05,0.0,0.0,2001,N,N
14619,102,0.0004547116147611,0.079490442383934,0.0052052524395107,2001,N,N
14618,3,1.337387102238786e-05,0.0,0.0,2001,N,N
14617,1,4.45795700746262e-06,0.0,0.0,2001,N,N
14616,47,0.0002095239793507,0.419921097375718,0.012637826720639,2001,N,N
14615,9,4.012161306716358e-05,0.0,0.0,2001,N,N
14614,2,8.91591401492524e-06,0.0,0.0,2001,N,N
14613,6,2.674774204477572e-05,0.0,0.0,2001,N,N
14612,7,3.120569905223834e-05,0.0,0.0,2001,N,N
14323,17,7.578526912686455e-05,0.0,0.0,2001,N,N
14322,269,0.0011991904350074,0.0,0.0,2001,N,N
14321,0,0.0,0.0,0.0,2001,N,N
14267,43,0.0001916921513208,0.0,0.0,2001,N,N
14247,27,0.0001203648392014,0.0,0.0,2001,N,N
14248,12,5.349548408955144e-05,0.0,0.0,2001,N,N
14249,0,0.0,0.0,0.0,2001,N,N
14250,57,0.0002541035494253,0.5851569902762294,0.0212935819013156,2001,N,N
14251,0,0.0,0.0,0.0,2001,N,N
14252,4,1.783182802985048e-05,0.0,0.0,2001,N,N
14253,18,8.024322613432716e-05,0.6500224216483541,0.0075055249564284,2001,N,N
14254,0,0.0,0.0,0.0,2001,N,N
14255,0,0.0,0.0,0.0,2001,N,N
14256,11,4.903752708208882e-05,0.0,0.0,2001,N,N
14257,11,4.903752708208882e-05,0.0,0.0,2001,N,N
14258,15,6.68693551119393e-05,0.0,0.0,2001,N,N
14259,53,0.0002362717213955,0.0,0.0,2001,N,N
14260,0,0.0,0.0,0.0,2001,N,N
14261,0,0.0,0.0,0.0,2001,N,N
14262,219,0.0009762925846343,0.0420738961245983,0.0059139387118274,2001,N,N
14263,0,0.0,0.0,0.0,2001,N,N
14264,3,1.337387102238786e-05,0.0,0.0,2001,N,N
14265,85,0.0003789263456343,0.0,0.0,2001,N,N
14246,59,0.0002630194634402,0.3366790555444543,0.0127192843680225,2001,N,N
14245,35,0.0001560284952611,0.1871762568732081,0.0042072257195233,2001,N,N
14244,7,3.120569905223834e-05,0.0,0.0,2001,N,N
14227,0,0.0,0.0,0.0,2001,Y,N
14218,13,5.7953441097014063e-05,1.419556298571613,0.0118202333688387,2001,Y,N
14219,1,4.45795700746262e-06,0.0,0.0,2001,Y,N
14220,1372,0.0061163170142387,0.088180528670626,0.0757845338942708,2001,Y,N
14221,13,5.7953441097014063e-05,1.4604846813131116,0.0121595999127659,2001,Y,N
14222,5,2.22897850373131e-05,0.0,0.0,2001,N,N
14223,7,3.120569905223834e-05,0.0,0.0,2001,N,N
14224,13,5.7953441097014063e-05,0.0,0.0,2001,N,N
14225,10,4.45795700746262e-05,0.9709505944546688,0.0062311660588194,2001,N,N
14230,146,0.0006508617230895,0.9542755495204012,0.0869333841257045,2001,Y,N
14243,2,8.91591401492524e-06,0.0,0.0,2001,N,N
14231,3,1.337387102238786e-05,0.9182958340544894,0.0017707112141762,2001,Y,N
14232,41,0.0001827762373059,0.2811937964320427,0.0073958202827261,2001,Y,N
14237,4,1.783182802985048e-05,0.8112781244591328,0.0020855769742597,2001,N,N
14238,25,0.0001114489251865,0.2422921890824148,0.0038904884359211,2001,N,N
14239,0,0.0,0.0,0.0,2001,N,N
14240,11,4.903752708208882e-05,0.0,0.0,2001,N,N
14241,29,0.0001292807532164,0.6631968402398287,0.0123167375789112,2001,N,N
14242,0,0.0,0.0,0.0,2001,N,N
14266,14,6.241139810447668e-05,0.0,0.0,2001,N,N
14268,70,0.0003120569905223,0.74959525725948,0.0333583589062075,2001,N,N
14320,0,0.0,0.0,0.0,2001,N,N
14269,1,4.45795700746262e-06,0.0,0.0,2001,N,N
14301,3,1.337387102238786e-05,0.0,0.0,2001,N,N
14302,0,0.0,0.0,0.0,2001,N,N
14303,1,4.45795700746262e-06,0.0,0.0,2001,N,N
14304,6,2.674774204477572e-05,0.9182958340544894,0.0035392517859595,2001,N,N
14305,14,6.241139810447668e-05,0.0,0.0,2001,N,N
14306,0,0.0,0.0,0.0,2001,N,N
14307,22,9.807505416417764e-05,0.0,0.0,2001,N,N
14308,1,4.45795700746262e-06,0.0,0.0,2001,N,N
14309,0,0.0,0.0,0.0,2001,N,N
14310,13,5.7953441097014063e-05,0.0,0.0,2001,N,N
14311,0,0.0,0.0,0.0,2001,N,N
14312,2,8.91591401492524e-06,0.0,0.0,2001,N,N
14313,195,0.0008693016164552,0.0,0.0,2001,N,N
14314,0,0.0,0.0,0.0,2001,N,N
14315,1,4.45795700746262e-06,0.0,0.0,2001,N,N
14316,8,3.566365605970096e-05,0.954434002924965,0.0049023940016634,2001,N,N
14317,37,0.0001649444092761,0.1792560669283214,0.0042593639052805,2001,N,N
